ActionType,ActionTS,C_ID,C_TAX_ID,C_GNDR,C_TIER,C_DOB,C_L_NAME,C_F_NAME,C_M_NAME,C_ADLINE1,C_ADLINE2,C_ZIPCODE,C_CITY,C_STATE_PROV,C_CTRY,C_EMAIL_1,C_EMAIL_2,C_CTRY_1,C_AREA_1,C_LOCAL_1,C_EXT_1,C_CTRY_2,C_AREA_2,C_LOCAL_2,C_EXT_2,C_CTRY_3,C_AREA_3,C_LOCAL_3,C_EXT_3,C_LCL_TX_ID,C_NAT_TX_ID,CA_ID,CA_TAX_ST,CA_B_ID,CA_NAME
ADDACCT,2009-07-28T08:56:02,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859,1,6319,UeAIoMaQrLVCjxPuCEIETLOaYQLEkIJMXZVRsNCeHWvlJH
ADDACCT,2009-07-28T13:48:47,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860,1,5544,yeSwGPPOUTLqimhdKVMvBRbSuIeUXLKvPSCf
ADDACCT,2009-07-28T17:28:15,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861,2,10129,WKWBLMkSbQjPkGswIQFMONPPJcJMWx
ADDACCT,2009-07-29T04:48:59,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862,1,4207,jslmMXNqeeHkoLBdbocbJmKHmrfaBudWiPsQZ
UPDACCT,2009-07-29T13:43:04,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,2,13193,SScIMsxtVXDSywkIRAMJTgHXNNgrGZ nhiz
UPDACCT,2009-07-29T14:37:44,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747,1,830,
UPDACCT,2009-07-29T15:02:14,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436,1,3160,kSGAImBrYHqaOSaBteuXGknPMJqARAGHsZDFMfE
UPDACCT,2009-07-29T18:24:18,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390,1,6926,IJFzSTjDUVNnpZOpQCVWIMKIVBbuUOUiHpcQf
UPDACCT,2009-07-30T00:29:25,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616,1,10392,ndxrAflHTwUOdPSHGQvXZ kVRPRDLUJWUHYdBSa
UPDACCT,2009-07-30T09:42:44,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,1,8093,EpuVTDWWdCzpvRARCnHQSHOsq UVSbxeAkLWmpk
CLOSEACCT,2009-07-30T20:38:23,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589,,,
CLOSEACCT,2009-07-31T00:08:32,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311,,,
CLOSEACCT,2009-07-31T05:42:28,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822,,,
UPDCUST,2009-07-31T17:00:09,886,,,3,,,,,19492 Lyons Court,,,Oakland,Alberta,United States of America,Tonie.Egner@safe-mail.net,,,,885-2726,,,,214-1123,,,,483-9063,,,,,,,
UPDCUST,2009-08-01T01:54:35,820,,,2,,,,,17146 Santa Monica Rue,,T5D 1U4,Pittsburgh,OR,United States of America,Dulce.Esparza@gmx.co.uk,Dulce.Esparza@mac.hush.com,1,476,915-3504,,,,315-8650,,,,,,,,,,,
UPDCUST,2009-08-01T12:39:21,976,,,3,,,,,19058 Horton West,,,Independence,GA,United States of America,Lind.Pauli@animail.net,Lind.Pauli@gmx.fr,1,406,957-6891,,,708,015-5952,,,,,,,,,,,
INACT,2009-08-01T18:35:37,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADDACCT,2009-08-02T02:42:36,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863,2,6387,vaLVPLfcMjxQIonNqGzGiTHpqVHbCGkBSxStIRS
ADDACCT,2009-08-02T11:03:12,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864,2,1532,UwJEkxpCKVFHjTVsAjaMBDBkVEcmMwqm P
ADDACCT,2009-08-02T14:22:46,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865,1,10699,jeSEBPLFfVkKfzOVkLudBPikRLiUbBPTkfQHxSC
ADDACCT,2009-08-02T17:10:52,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866,1,9065,
ADDACCT,2009-08-03T01:20:33,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867,2,3709,TRymdTpnPRWyaE kfm gOXDQSOyeBUZrzTG
CLOSEACCT,2009-08-03T12:52:17,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,,,
NEW,2009-08-04T01:21:30,988,547-13-9473,,,1947-08-01,Leydig,Peng-David,,11436 Crestline East,,20080,Garden Grove,SD,United States of America,Peng-David.Leydig@farce.de,,,596,436-8436,65919,,368,218-8429,50384,,,,,NM7,CT2,1868,1,7509,
NEW,2009-08-04T09:12:23,989,052-25-5970,,2,1982-01-18,De Marco,Erik,B,21476 Bannister West,,77134,Elizabeth,Newfoundland,United States of America,Erik.B.De Marco@bulldogs.com,,1,560,310-4055,,,,815-3054,,1,493,504-7179,,YT9,IA9,1869,0,976,c UBwBQGXvfU qnqwGaDddrdoQmQAqSHCO
INACT,2009-08-04T10:10:57,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,2009-08-04T16:32:14,990,071-46-7466,,3,1949-05-08,Rix,Evangeline,D,7052 Alamo Street,,92701,Birmingham,NH,United States of America,Evangeline.D.Rix@myway.com,Evangeline.D.Rix@operamail.com,,,225-0268,,,529,191-0477,,,,,,NM6,TN1,1870,2,5237,FmFLkbFhZrfKgkutmFzbfKPAjTkLUMDrFFmTMKfImLTANsQre
UPDACCT,2009-08-05T01:06:25,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,0,8140,NXkxjgEuVpJeShOPeGey TOEGGYiPPRYVjJ
NEW,2009-08-05T12:31:06,991,391-32-2799,,1,1930-01-08,Pommainville,Viole,,3489 Silver Sage West,,93829,Topeka,SC,United States of America,Viole.Pommainville@europe.com,,1,909,471-7367,,,515,366-7336,,,,,,NU4,YT5,1871,2,1052,lAFtfrJIKxYFTG JqplxIIhwcTpcTgLZ
NEW,2009-08-05T20:02:01,992,793-50-7555,,3,1952-10-06,Linn,Mat,,16511 Yamato Lower,,97225,Anchorage,VA,United States of America,Mat.Linn@hushmail.me,,,767,733-7350,,,,,,,,997-4730,,QC1,MO8,1872,1,3767,MWjrtNDi yyuLZOGPheykkdRhWDH kSlIAFhhnLAPFk
UPDCUST,2009-08-05T21:42:37,888,,,,,,,,,,,Montreal,MO,United States of America,Simona.B.Laitinen@operamail.com,,1,296,908-7078,,,,780-4557,,,,,,,,,,,
NEW,2009-08-06T02:57:03,993,220-09-4884,f,2,1996-12-23,Savadkouhi,Blakelee,,20706 Lyle North,,T5A 1M9,Billings,Manitoba,United States of America,Blakelee.Savadkouhi@aol.com,,,,892-9439,,1,604,850-9675,,,,,,NY3,PA1,1873,1,2361,CqDBLQQTGphJCVkADr JgMFMDjXCLoQvJzJH LUDnFXiFyJdUS
UPDACCT,2009-08-06T06:17:57,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,1,3900,
NEW,2009-08-06T12:26:52,994,807-44-2055,f,3,1967-02-24,Poley,BaoMinh,D,15932 Whale Upper,,V6H 1U9,Kitchener,MI,United States of America,BaoMinh.D.Poley@deacons.com,BaoMinh.D.Poley@doctor.com,,586,990-0474,,,,881-1722,,,,,,GA2,NS3,1874,1,7943,IGZEvJbHGCpusoHzbpOVFvCZNrA QFaLhSuP
NEW,2009-08-06T17:29:33,995,874-38-1855,F,3,1946-01-12,Cobran,Corette,R,20773 Highland Drive,,76160,Lakewood,Prince Edward Island,United States of America,Corette.R.Cobran@box.az,,,308,420-8381,,,,699-1547,,1,284,935-8684,,WY1,ME1,1875,1,9171,JdyVIzukFymEHQUwUHFpDUcUzIOqwDPPQG rdEKLWSLEz
CLOSEACCT,2009-08-07T02:30:42,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551,,,
NEW,2009-08-07T05:38:44,996,368-73-2780,f,2,1949-06-14,Donohue,Harper,D,10505 King Crescent,,E7O 1O2,Casper,NJ,Canada,Harper.D.Donohue@devils.com,Harper.D.Donohue@quake0.de,1,739,478-7547,,,628,897-5486,,,,,,YT9,NM7,1876,1,4159,pyinKPIyIEoBRdSIJFjiHOQLClLuXHfsKAvkMPEFB
NEW,2009-08-07T06:03:05,997,582-50-8095,,3,1978-02-23,Creecy,Lil,,4655 Bay Upper,,31211,Charlotte,MA,Canada,Lil.Creecy@gmx.es,Lil.Creecy@fastemailer.com,,653,642-9606,,,441,676-9480,,,,,,NS8,NU2,1877,1,10910,UVNBvSTSHCBJEKBmZLqMJXCBjcJejkqj
UPDCUST,2009-08-07T14:49:41,216,,,2,,,,,9177 Wishek Park,,43610,London,,United States of America,Matt.Laux@stoned.com,,,995,466-4232,,,,,,,,,,,,,,,
NEW,2009-08-08T03:00:28,998,984-10-7382,,3,1935-01-04,Hively,Annissa,W,10790 Bonita Crescent,,19217,Toronto,MA,United States of America,Annissa.W.Hively@wildmail.com,,,306,683-1554,,1,382,465-6739,,,,,,NU3,WV4,1878,2,6551,GpvmmScxSmA zIGGMjmzCQJgMrjiEnSKGH
UPDACCT,2009-08-08T05:04:15,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,2,11187,gYyjfczNENIlvUsoDibnLlQpOBvVWhfewIvWT
ADDACCT,2009-08-08T11:47:10,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879,1,7752,JMaZJYxNDDUVTrAALGBdqFhmUjXxJtRIAElpHIQDE
ADDACCT,2009-08-08T14:10:32,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880,2,11122,FBIlEqEVLgSjDjQUZBdITObZGBKIUkePUrNvCoqEJULVGOxH
CLOSEACCT,2009-08-08T22:04:15,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,,
ADDACCT,2009-08-09T04:01:51,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881,1,14970,YawrLQiReKkiSbIKqTiSfOOHUCJryB
UPDACCT,2009-08-09T07:15:47,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129,1,8492,crnNIBqnQryXGvGJDSBXKFdRheWJnBODILUAHcUivGMddshS
ADDACCT,2009-08-09T12:30:38,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882,2,3122,cHCyHOfxlO tIxUAMQaenCqPrzFJPYQPUOQCFD
ADDACCT,2009-08-09T19:44:27,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883,1,2460,datSyT dSTxJxERCbGHjAEPKGPFtXLZNBNAaW CZrTAUPkzGeH
UPDACCT,2009-08-10T00:11:17,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139,1,11279,dvJboZefwOsTGzTZPCwszXKrzWDEOLyZNpYoxXtm
ADDACCT,2009-08-10T00:46:32,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884,2,4930,SKPTEXrSXRSLRTblkozDJMTZBZQ NUJwR
ADDACCT,2009-08-10T05:22:27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885,2,12272,DVPIxaNGQyTIJZVhkirRIIxSiwTxKGkXrQQHjhTnMeGmViflN
UPDCUST,2009-08-10T07:28:01,263,,,3,,,,,3871 Valita Boulevard,,,,IA,United States of America,Jordain.J.Garmon@army.com,,,,175-7450,,,,160-2018,,,,,,,,,,,
ADDACCT,2009-08-10T07:28:11,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886,1,8181,EGBAvXHVBbdts khcwKXUJMugevJZGcyQ
UPDACCT,2009-08-10T20:52:25,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,1,489,HvpJQNDYQNPaWAxKFPzkBHoJjKETCWitYqbInVBTGKpRiqU
ADDACCT,2009-08-11T03:10:01,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887,1,6963, BvIPNSlaDsqfeFaOWmgcAjDcPCFcZ
ADDACCT,2009-08-11T13:45:43,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888,1,3211,PsNGCkKpWAyFCVAOv yxFoyBIbZFTTxHGQnPyqAgWlHcTVro
CLOSEACCT,2009-08-11T18:30:58,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190,,,
NEW,2009-08-11T21:29:23,999,575-20-2580,,3,1999-10-11,Neilson,Nermana,,14831 Murray Road,,76143,Ann Arbor,WY,United States of America,Nermana.Neilson@soodonims.com,,,,655-8956,,1,210,439-1871,,,,,,PE9,SK1,1889,1,9648,iaFkMKZgRtDNXjFDMfPcCVAeRaTfUrof
UPDCUST,2009-08-12T02:43:26,823,,,3,,,,,13895 Forest Road,,,Winnipeg,GA,United States of America,,Fay.O.Emig@deadaddress.com,,,299-7738,,,,403-6566,,,,,,,,,,,
NEW,2009-08-12T10:06:21,1000,526-03-8948,,3,1954-10-18,Loux,Averyl,,16670 Meadowlark Street,,T5C 1K4,Thousand Oaks,CT,Canada,Averyl.Loux@usa.com,Averyl.Loux@mailvault.com,1,740,439-6201,,1,462,921-2520,,,,,,YT4,MD2,1890,1,441,cBAIdgrbtIFBZPKXEHFNTkphGtyZBp FNL
NEW,2009-08-12T20:13:06,1001,908-99-6175,M,3,1936-09-23,Hasegawa,Osiris,,10253 Oak Grove Avenue,,V6H 1S9,Dallas,DC,United States of America,Osiris.Hasegawa@mailvault.com,,,,098-6030,,,,256-6296,,,,,,TX1,WV1,1891,1,9079,
UPDACCT,2009-08-13T04:47:24,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841,,,RuucZkqFBwDHaSbNERGRzVmUDyZHnqbF HTMPDH
NEW,2009-08-13T15:23:38,1002,474-77-3290,F,3,1930-03-20,Caglayan,Nance,,16757 Highland Way,,93064,Missoula,New Brunswick,United States of America,Nance.Caglayan@born2frag.de,,,,305-3563,,1,238,328-1630,56974,,,114-7463,,NU8,NB4,1892,1,13097,aVNryjxiZqI pBxHnBVOGBeXoNPRlgkHwPVPYQzkKIEufdRuJ
UPDACCT,2009-08-13T21:43:05,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,1,731,wORVUrfDpnThrkyAXnjwkvAKQOZHdfKCTgUVjwkRApnDlM
NEW,2009-08-14T01:13:46,1003,731-82-9149,,2,1945-11-16,Blackman,Ardis,E,20128 Davie Lane,,V6B 1P2,Phoenix,Newfoundland,Canada,Ardis.E.Blackman@letterbox.org,,1,331,988-6693,,,,095-7611,,,,151-6290,,HI7,NF7,1893,1,7373,DPtodUumbLzkSwOTtSLXHeREYdCGDuKACCEVpAPXDICa
CLOSEACCT,2009-08-14T02:13:26,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803,,,
NEW,2009-08-14T10:36:47,1004,117-76-7644,,,1994-07-11,Geadah,Glyn,T,2167 Mockingbird Drive,,04107,Santa Clara,HI,United States of America,Glyn.T.Geadah@care2.com,,1,912,795-1696,,,771,212-2200,,1,425,588-9523,,SK1,NU1,1894,1,2389,MwRGQSoDAHNHAGFnCVnRowSTOfShzMbfFhLjsIazJzpvV
INACT,2009-08-14T12:56:22,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,2009-08-14T17:44:52,1005,026-76-8250,,3,2014-10-01,Elchakieh,Veleta,,19058 Horton West,,85036,Oklahoma City,OK,United States of America,Veleta.Elchakieh@mac.hush.com,,,,391-4342,,1,854,621-1732,,,,,,GA3,ND6,1895,1,3573,PbTkMCTMUNUnPRqVIfRgwzHhJNvsTbFatVMvCriRHrD
NEW,2009-08-14T22:13:59,1006,152-91-6910,,2,1926-12-13,Walrond,Myrlene,,23665 Throckmorton Park,,V6S 1W7,Carrollton,NM,United States of America,Myrlene.Walrond@london.com,Myrlene.Walrond@gawab.com,,273,408-8605,,,,,,,,,,CA6,CA2,1896,1,1802,AOXBC eHfqSAOTGTGjPTxstwifZRSQ
UPDACCT,2009-08-15T00:49:09,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682,1,,
NEW,2009-08-15T04:38:36,1007,718-14-7987,,3,1956-01-24,Poulos,Luis,,8503 Pecos Drive,Apt. 68,98662,St. Johns,AL,United States of America,Luis.Poulos@army.com,,,,176-7856,,1,711,052-2608,,,,,,NM5,NS10,1897,2,2031,GKLHNtJRuiPKApIyMyCEHoCQYHjPjKsETQfAuSCUKkOWQ
UPDACCT,2009-08-15T08:32:17,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,1,12879, xzBTeCcugDlYwRIGtVXQSaQxQtvvkwxtBYlO
NEW,2009-08-15T18:15:47,1008,570-64-8163,,3,1984-04-17,KleynenbergNTMVAA,Ansley,,11961 Beningus Rue,,10187,Hilo,AK,United States of America,Ansley.KleynenbergNTMVAA@4uchat.de,,,534,180-1362,,,,228-9516,,,,609-1372,,NM7,AB5,1898,1,277,VYHimyEFTHsVRUzyUp dpbTIcnpIoHfJoKhLknNRfYo
UPDCUST,2009-08-15T22:07:49,856,,,3,,,,,15263 Ridge Creek Avenue,,,Bismarck,NH,United States of America,Accounting.B.Ritchey@gmail.com,,1,852,666-9456,,,,,,,,,,,,,,,
NEW,2009-08-16T02:12:11,1009,521-67-8771,M,3,1972-11-01,DeLorenzo,Dyanne,,2409 Vinson Rue,,M3X 1J6,Casper,NE,United States of America,Dyanne.DeLorenzo@operamail.com,Dyanne.DeLorenzo@devils.com,1,324,538-1298,,,,,,,,,,QC1,BC1,1899,1,10279,XHAfcBUHbEAORIHSadRZRmmiSDxLxE
ADDACCT,2009-08-16T07:21:33,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1,12903,NYdKgcWGEKHRtGaUgKLogx vNECkOgcNhofeSDJBTJrDo
ADDACCT,2009-08-16T13:50:05,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901,2,932,XGJnbMGTHwroyqAwFONBxGUnaUPAGiUhSvtNBBQoFYk
ADDACCT,2009-08-16T23:56:20,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902,2,6694,VkQRfVgYoGWjkozWagQyGHjKjYUdoNNKBIjwV
UPDACCT,2009-08-17T08:11:03,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,1,8243,JJIfstKgMuVVrYjBLUFqdfw VSmkdBPYECfIayXP
ADDACCT,2009-08-17T17:07:41,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903,1,6493,naKrYVpmWJJVN NEWAykciPfEJrVIFIoFmgQb
CLOSEACCT,2009-08-18T01:01:11,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812,,,
ADDACCT,2009-08-18T03:04:34,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904,1,3074,zRGCpFPInDKeatpCyd OKhUxTtvBaNajGDDPllCuNFWAoJ T
UPDCUST,2009-08-18T13:29:41,256,,,3,,,,,,,V5D 1O1,Chicago,MA,,Malcolm.Lariviere@deadaddress.com,Malcolm.Lariviere@gmx.sg,,,150-1375,,,,476-6452,,,,,,,,,,,
ADDACCT,2009-08-18T18:09:59,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905,0,2297,CQibNwyyuXmYQSunQ hgleRBSjAnGFFfOOaHHMYBfRmze
ADDACCT,2009-08-18T21:35:06,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1906,1,13640,jMIZCNu ecFBzLoECGgfzDdQsUZZRkPLqLOTVGSjUKTlQy
ADDACCT,2009-08-19T05:08:42,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907,1,12858,oxOIjIrpDGVSNZndVVayICnufeFdTFRZuSIWZE xnjXvlMK
ADDACCT,2009-08-19T11:18:30,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908,1,9604,kKedsjIloJwwRcgYzmPM CBCyXJlGnNgydL
UPDACCT,2009-08-19T20:29:52,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,4245,gUAgPqJLkPhwKgBzXsSVpGESgrCJmILFeaZAUeZBPCCFtCtSG 
ADDACCT,2009-08-20T02:10:54,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909,1,888,IKXPaZyhg rrOTIKNF AA howdyVy OHCBOZgLG
NEW,2009-08-20T10:31:28,1010,374-59-3313,M,1,1944-05-02,Baldwin,Takashi,,1503 Star Crescent,,V6E 1R3,Sherbrooke,NY,United States of America,Takashi.Baldwin@mail2world.com,Takashi.Baldwin@ProtectAnimals.com,1,483,101-0150,,,,158-6735,,,,,,AB6,OR1,1910,1,2999,vTXbkKhLgnaawr pSqlIxSkInDtBZIy 
UPDACCT,2009-08-20T14:40:07,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,1,6100,OuTnEMTMvgScBsQOTJ MpikFhKMIdUUQfjrZyun
NEW,2009-08-20T20:25:57,1011,618-44-3946,F,3,1944-09-03,Plouffe,Mechelle,,9109 Western Way,Suite 344,V6X 1S8,Toledo,NM,United States of America,Mechelle.Plouffe@farce.de,Mechelle.Plouffe@myway.com,,,797-5673,,1,235,878-3359,,,,,,SC2,OH3,1911,1,7591,VkYACLktyJOAXFHQboAMhGKMkMIOgjvsbvgw
CLOSEACCT,2009-08-21T03:58:51,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707,,,
NEW,2009-08-21T13:43:46,1012,052-15-4137,,3,2003-01-21,Hosang,Christiana,W,11318 Pelan Drive,,V6Q 1U4,Montgomery,WY,United States of America,Christiana.W.Hosang@gmx.ph,,1,389,386-3088,,,530,768-0352,,,,461-3610,,OK5,MT4,1912,1,7233,MWxuOMhOFNVNxQogMwObBaEdKpmvnDL xxltByZyDXUaSVjFv
UPDCUST,2009-08-21T23:22:38,179,,,3,,,,,22351 Zimmerman Crescent,,64110,Indianapolis,RI,,Dusan.Q.Torres@netdove.net,,,,929-2197,,,,128-3842,,,,733-5482,,,,,,,
NEW,2009-08-22T07:53:55,1013,975-38-0327,,2,2008-10-31,Mishina,Koko,,4842 Leon Boulevard,,66105,Sandy,DE,United States of America,Koko.Mishina@amplimail.com,Koko.Mishina@ip6.li,,862,947-3152,,1,917,379-2521,,,,,,DE3,IA1,1913,2,11299,suQyPIDSOJupHcYojRViwzeDirqTSvOHaArOaCGk
NEW,2009-08-22T09:10:17,1014,509-77-8130,,3,1968-10-28,Weathersbee,Karlyn,,3384 Smithdale Crescent,,90877,Oshawa,NE,United States of America,Karlyn.Weathersbee@quake0.de,,,,,,,538,258-3975,93849,,,,,SD1,OK3,1914,2,2880,hPLXJjzFYnpe VDyTxhjevOFGNWHNACMyO
UPDACCT,2009-08-22T19:39:36,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867,1,18,GksiZVseBegwullXEbFTROTuJNwOgaO
NEW,2009-08-22T20:40:14,1015,759-23-2290,m,1,1957-09-28,Courson,Vitia,P,22498 Hutton West,,V6N 1U3,Pembroke Pines,WA,Canada,Vitia.P.Courson@eml.cc,,,,073-3775,,1,941,960-0503,,,,,,BC6,MB3,1915,2,9658,KCYdOjOnORSyxmblOe BitVStPOcyIwqCuAtJ pUS
UPDACCT,2009-08-23T04:30:13,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073,2,11231,
NEW,2009-08-23T12:16:16,1016,807-69-7728,m,2,1950-08-05,Saumure,Sean,B,10741 Pine Lower,,35801,Chicago,VT,Canada,Sean.B.Saumure@post.com,,,,521-2094,39936,,,735-1388,,,,,,HI2,AR1,1916,1,9450,YJOPJcYdoZFMGzXJUcxtUaI PgBVQeSESXdV
CLOSEACCT,2009-08-23T16:03:49,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,,
NEW,2009-08-24T00:04:15,1017,736-27-2266,F,3,1984-04-06,Larche,Kristine,,20040 Ryder Crescent,,94629,Mobile,IL,United States of America,Kristine.Larche@aussiemail.com.au,Kristine.Larche@hushmail.com,,,462-7241,,,314,717-7343,86334,,,,,AL1,HI9,1917,1,4224,NDCXJEjDJXQpTqYDCWLHrMsSAbflvevCTxLnp
INACT,2009-08-24T03:13:38,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,2009-08-24T12:37:59,1018,586-31-9115,,,2002-07-02,Claybrook,Shamshad,Q,1378 Clara Street,,V6W 1U6,Colorado Springs,AK,United States of America,Shamshad.Q.Claybrook@moose-mail.com,Shamshad.Q.Claybrook@SoftHome.net,,,429-1984,,,744,923-4057,,,783,550-2463,,AZ5,DE4,1918,1,9201,BFPMKqmqEkGMCNIFkSxxUsPRRFAFpLDZdtMmjtCVKVTK
NEW,2009-08-24T16:53:00,1019,086-53-1971,,6,1934-04-12,Colterman,Patch,L,1306 Waldemar Avenue,,T6D 1F2,Rochester,MI,United States of America,Patch.L.Colterman@vegemail.com,Patch.L.Colterman@macgui.com,,,332-5041,,1,996,299-5802,,,,,,MT6,UT1,1919,1,4384,wZ fQILbZCxvgCOzprOpWRJN rERGNMRTHnE j
UPDACCT,2009-08-25T02:06:39,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897,1,243,RLIMqRfzoUItUEtBPplGVTPJbtIGJdvuOiQymBYIhjPClzulWe
NEW,2009-08-25T08:18:54,1020,786-16-3160,F,3,1956-08-09,Cossota,Julita,,17508 Weller West,,T5B 1Q7,Fresno,VT,United States of America,Julita.Cossota@wildmail.com,Julita.Cossota@spamavert.com,,733,950-1087,,1,449,015-4536,,,,,,NY3,NU7,1920,1,13493,jYjVgoPWvCsE AQiQTbBPJIvJsznaCzHnknbUVEJIoZ
UPDACCT,2009-08-25T17:34:22,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542,1,11443,BTIgNrZpiTCHIPxUisvcORiosSMVGtRfvocOl
ADDACCT,2009-08-25T21:54:04,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921,1,5176,WeNBnHJzJm pBSTaIb zkQwgG XykSXKQjjRKARG
UPDCUST,2009-08-25T22:55:02,814,,,,,,,,11323 Roosevelt Road,,97309,St. Paul,NM,United States of America,Nalani.P.Alspaugh@lavabit.com,Nalani.P.Alspaugh@consultant.com,,,653-1974,,,,481-5594,,,,423-2312,,,,,,,
ADDACCT,2009-08-26T00:30:18,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922,2,12347,nZNYrmzxULJLGNqTgLpgmvcJWzVGaQOzZIUtNHHBFCG
ADDACCT,2009-08-26T08:48:49,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923,2,11600,hIyqYcwMVJqNOmIVTCcgXCDoFQAMDiKqITUZYEgDHlV
ADDACCT,2009-08-26T18:27:34,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924,1,12773,vKFXxDRFSXuihbIsZtU ApMhyllDbcyiLLpBtuQ
ADDACCT,2009-08-26T20:16:36,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,1,270,iTWqEOPAtvsReuDyYYkyFQAEbBMOyJcHDhI
UPDACCT,2009-08-27T02:00:33,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866,0,1051,JJBTnReFxmTGfkxOOEhtOagCUnaKhlGFPaLvQtnNfDji
ADDACCT,2009-08-27T05:00:36,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926,0,11951,dwnACRHcyERFzcPbwinIxmBAhCBBUfcyEKsArAC
CLOSEACCT,2009-08-27T12:41:24,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,,,
ADDACCT,2009-08-27T20:14:46,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927,2,1382,nbaKuoGVCGEwNjzPTIDrZsDTcbUdJKLxKuekUGjUolQ
